participant_id,session_id,query,timestamp_ms,results_count
2952,5aa18ed3-2d42-465c-bbb5-e2fa3f1e7fc2,hyperfocus,1763492930011,
2952,5aa18ed3-2d42-465c-bbb5-e2fa3f1e7fc2,how to better focus,1763493058470,
2952,5aa18ed3-2d42-465c-bbb5-e2fa3f1e7fc2,tiktok,1763493083857,
2952,5aa18ed3-2d42-465c-bbb5-e2fa3f1e7fc2,focus,1763493178087,
2952,5aa18ed3-2d42-465c-bbb5-e2fa3f1e7fc2,attention span,1763493282395,
314707407,2218f4a1-adb7-460a-adbf-28845d79ca45,generative ai,1764863619175,
314707407,2218f4a1-adb7-460a-adbf-28845d79ca45,New humans,1764863717614,
314707407,2218f4a1-adb7-460a-adbf-28845d79ca45,New humans,1764863724247,
314707407,2218f4a1-adb7-460a-adbf-28845d79ca45,end of the world\,1764863731321,
314707407,2218f4a1-adb7-460a-adbf-28845d79ca45,AI,1764863744052,
314707407,2218f4a1-adb7-460a-adbf-28845d79ca45,transhuman,1764864068668,
314778374,152adb02-5312-4fd1-9800-0c80a6b6f2c6,is technology making us more connected or more isolated?,1763904812138,
314778374,152adb02-5312-4fd1-9800-0c80a6b6f2c6,is technology isolates,1763904833996,
314778374,152adb02-5312-4fd1-9800-0c80a6b6f2c6,Digital communication,1763904903128,
314778374,152adb02-5312-4fd1-9800-0c80a6b6f2c6,Social isolation,1763905055510,
314830449,37864b1e-15d4-4a28-90d2-bc2a1b4e0517,Ai taking jobs,1763645358122,
314830449,37864b1e-15d4-4a28-90d2-bc2a1b4e0517,Ai,1763645369524,
314830449,37864b1e-15d4-4a28-90d2-bc2a1b4e0517,Unemployment,1763645442747,
314830449,37864b1e-15d4-4a28-90d2-bc2a1b4e0517,Firing,1763645542177,
314830449,37864b1e-15d4-4a28-90d2-bc2a1b4e0517,Ai in everyday,1763645594645,
314830449,37864b1e-15d4-4a28-90d2-bc2a1b4e0517,Ai,1763645635445,
314830449,37864b1e-15d4-4a28-90d2-bc2a1b4e0517,Chatgpt,1763645642534,
314830449,37864b1e-15d4-4a28-90d2-bc2a1b4e0517,Programmer,1763645783811,
314909961,36b82159-55b6-481e-8b6c-9953130bec31,technology advancement on youth,1763471745302,
314909961,36b82159-55b6-481e-8b6c-9953130bec31,development in youth,1763471801012,
314909961,36b82159-55b6-481e-8b6c-9953130bec31,technology advancement effects,1763471889964,
314909961,36b82159-55b6-481e-8b6c-9953130bec31,technology advancement effects,1763472095684,
314909961,36b82159-55b6-481e-8b6c-9953130bec31,mobile technology,1763472104968,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,africa transport,1763657504152,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,africa,1763657520683,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,university in us,1763657542901,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,israel high education,1763657554309,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,high education,1763657562510,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,math,1763657568859,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,cs,1763657582556,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,train,1763657596622,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,תחבורה,1763657708059,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,אפריקה,1763657717365,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,עוני,1763657727468,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,עוני,1763657735211,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,כסף,1763657739745,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,שליחות,1763657745692,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,כסף,1763657770931,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,money,1763657779984,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,fashin,1763657840792,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,africa,1763657848821,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,explore,1763657981239,
314923095,cfd4f8b0-29c2-43f1-9d63-a83802964b1b,ships,1763657999260,
315180737,462a3318-4a0e-4d5a-86eb-20c675a063e3,AI in engineering,1763565632229,
315180737,462a3318-4a0e-4d5a-86eb-20c675a063e3,Ai in engineering,1763565774074,
315180737,462a3318-4a0e-4d5a-86eb-20c675a063e3,Authomation and future of work,1763565834762,
315180737,462a3318-4a0e-4d5a-86eb-20c675a063e3,Automation and future of work,1763565877667,
315180737,462a3318-4a0e-4d5a-86eb-20c675a063e3,Machine learning,1763565903623,
315180737,462a3318-4a0e-4d5a-86eb-20c675a063e3,AI-assisted reverse engineering,1763565954805,
315180737,462a3318-4a0e-4d5a-86eb-20c675a063e3,future of work,1763565997086,
315180737,462a3318-4a0e-4d5a-86eb-20c675a063e3,Technological unemployment,1763566031155,
316440726,85e22950-7b1a-4e19-96b3-0e73af490ff6,job loss,1765627975498,
316440726,85e22950-7b1a-4e19-96b3-0e73af490ff6,Artificial inteligence,1765628077699,
316440726,85e22950-7b1a-4e19-96b3-0e73af490ff6,Technological unemployment,1765628233982,
316576016,309e9f68-3981-4556-9789-32f2188ebd1f,sport economy,1764663758809,
316576016,309e9f68-3981-4556-9789-32f2188ebd1f,money in sport,1764663782056,
316576016,309e9f68-3981-4556-9789-32f2188ebd1f,soccer,1764663819001,
316576016,309e9f68-3981-4556-9789-32f2188ebd1f,basketball,1764663997089,
316576016,309e9f68-3981-4556-9789-32f2188ebd1f,sport economy,1764664296514,
316576016,309e9f68-3981-4556-9789-32f2188ebd1f,sport money,1764664310393,
316576016,309e9f68-3981-4556-9789-32f2188ebd1f,money in sport,1764664318637,
316576016,309e9f68-3981-4556-9789-32f2188ebd1f,football money,1764664327628,
316576016,309e9f68-3981-4556-9789-32f2188ebd1f,football,1764664345670,
318471075,8efb8b51-1df8-4797-bc10-43da331a040a,AI,1764849243354,
318471075,8efb8b51-1df8-4797-bc10-43da331a040a,AI AFFECTS ON HUMAN MINDS,1764849337596,
318471075,8efb8b51-1df8-4797-bc10-43da331a040a,AI effects on human mind,1764849356650,
318471075,8efb8b51-1df8-4797-bc10-43da331a040a,cognitive affects of using AI,1764849467767,
318471075,8efb8b51-1df8-4797-bc10-43da331a040a,cognition and ai,1764849662384,
318471075,8efb8b51-1df8-4797-bc10-43da331a040a,dangers of ai,1764849688651,
318471075,8efb8b51-1df8-4797-bc10-43da331a040a,brain activity using AI,1764849810229,
318548625,44598734-4f0b-4899-b675-9e93ca1e738e,LLM,1767177145409,
318548625,44598734-4f0b-4899-b675-9e93ca1e738e,AI agent,1767177268153,
318548625,44598734-4f0b-4899-b675-9e93ca1e738e,cyber security,1767177496306,
318548625,44598734-4f0b-4899-b675-9e93ca1e738e,AI security,1767177662357,
318548625,44598734-4f0b-4899-b675-9e93ca1e738e,ai security,1767177677642,
318738127,bf4825bd-90d9-4453-a997-3c9728cf9694,social skills,1763993889907,
318738127,bf4825bd-90d9-4453-a997-3c9728cf9694,smartphone effect,1763994045610,
318738127,bf4825bd-90d9-4453-a997-3c9728cf9694,adhd,1763994061255,
318738127,bf4825bd-90d9-4453-a997-3c9728cf9694,anxiety,1763994330798,
318738127,bf4825bd-90d9-4453-a997-3c9728cf9694,agressive,1763994448967,
318801792,2facd856-9891-4ca4-925e-c91bdd9353c5,technology,1763489816651,
318801792,2facd856-9891-4ca4-925e-c91bdd9353c5,Technology and society,1763489829090,
319022687,aeb6c7bb-68f2-40f5-965e-75b9275b70bd,social media effects,1766074923031,
319022687,aeb6c7bb-68f2-40f5-965e-75b9275b70bd,social media,1766074937022,
319022687,aeb6c7bb-68f2-40f5-965e-75b9275b70bd,mental health,1766075120180,
319022687,aeb6c7bb-68f2-40f5-965e-75b9275b70bd,psychology,1766075295413,
319022687,aeb6c7bb-68f2-40f5-965e-75b9275b70bd,sociality,1766075315815,
319022687,aeb6c7bb-68f2-40f5-965e-75b9275b70bd,communications,1766075334928,
319022687,aeb6c7bb-68f2-40f5-965e-75b9275b70bd,depression,1766075353439,
319022687,aeb6c7bb-68f2-40f5-965e-75b9275b70bd,mental health,1766075368365,
319022687,aeb6c7bb-68f2-40f5-965e-75b9275b70bd,friendships,1766075467465,
319119632,cf9e0c57-d24c-4bb2-ae0d-52a51c7fc21d,AI,1763641162045,
319119632,cf9e0c57-d24c-4bb2-ae0d-52a51c7fc21d,ETHICS,1763641653724,
321771859,382a5190-e5ea-4c49-b192-7137d331ae51,phantom pain,1763736901878,
321771859,382a5190-e5ea-4c49-b192-7137d331ae51,prothesis,1763737044829,
321771859,382a5190-e5ea-4c49-b192-7137d331ae51,amputation,1763737063197,
321771859,382a5190-e5ea-4c49-b192-7137d331ae51,amputation,1763737218366,
322376617,c9212e4c-3937-4438-94b7-8883db68eb99,tiktok music industry,1766228874489,
322376617,c9212e4c-3937-4438-94b7-8883db68eb99,tiktok,1766228893108,
322376617,c9212e4c-3937-4438-94b7-8883db68eb99,universal tiktok,1766229003570,
322376617,c9212e4c-3937-4438-94b7-8883db68eb99,tiktok,1766229122416,
322376617,c9212e4c-3937-4438-94b7-8883db68eb99,tiktok,1766229125967,
322376617,c9212e4c-3937-4438-94b7-8883db68eb99,tiktok,1766229152870,
322376617,c9212e4c-3937-4438-94b7-8883db68eb99,tiktok,1766229285696,
322384371,f9e0ffaa-1008-4532-8f64-9c7e235bd493,ADHD,1766842656344,
322384371,f9e0ffaa-1008-4532-8f64-9c7e235bd493,ADHD,1766842909704,
322384371,f9e0ffaa-1008-4532-8f64-9c7e235bd493,ADHD internet,1766842941497,
322384371,f9e0ffaa-1008-4532-8f64-9c7e235bd493,adhd,1766842957247,
322468844,7810fa54-d516-411d-98ff-8a8fa47e8d33,ai insted of people,1763560701888,
322468844,7810fa54-d516-411d-98ff-8a8fa47e8d33,super ai,1763560713561,
322468844,7810fa54-d516-411d-98ff-8a8fa47e8d33,Ai,1763560748861,
322468844,7810fa54-d516-411d-98ff-8a8fa47e8d33,ai,1763560758406,
322792870,bf3c14c1-5baa-48d0-8d86-325ba848b932,Technology,1763488078185,
322792870,bf3c14c1-5baa-48d0-8d86-325ba848b932,Digital communication,1763488192773,
322792870,bf3c14c1-5baa-48d0-8d86-325ba848b932,Digital culture,1763488254702,
322792870,bf3c14c1-5baa-48d0-8d86-325ba848b932,Technology and relationships,1763488335864,
322792870,bf3c14c1-5baa-48d0-8d86-325ba848b932,relationships,1763488345982,
322792870,bf3c14c1-5baa-48d0-8d86-325ba848b932,Data communication,1763488397480,
322792870,bf3c14c1-5baa-48d0-8d86-325ba848b932,Internet culture,1763488481624,
322845827,4c3fe631-e8d4-4c0a-9bfe-a844185548cd,traveling to the moon,1767104617283,
322845827,4c3fe631-e8d4-4c0a-9bfe-a844185548cd,can we go to the moon by bus 10 years later ?,1767104634717,
322845827,4c3fe631-e8d4-4c0a-9bfe-a844185548cd,moon,1767104639936,
322845827,4c3fe631-e8d4-4c0a-9bfe-a844185548cd,expploring the moon,1767104971470,
322845827,4c3fe631-e8d4-4c0a-9bfe-a844185548cd,moon technology,1767104982659,
322845827,4c3fe631-e8d4-4c0a-9bfe-a844185548cd,moon,1767104987845,
322845827,4c3fe631-e8d4-4c0a-9bfe-a844185548cd,nasa,1767105015811,
322845827,4c3fe631-e8d4-4c0a-9bfe-a844185548cd,elon musk,1767105037379,
323031427,8d13ab9c-1632-402a-93b7-6400bd4776ae,"how does the progress of technology especially AI affect the relationships between people in society, does is make it stronger or weakens it?",1765373095444,
323031427,8d13ab9c-1632-402a-93b7-6400bd4776ae,technology progress vs human communication,1765373202428,
323031427,8d13ab9c-1632-402a-93b7-6400bd4776ae,technology effect on human relationships,1765373268344,
323031427,8d13ab9c-1632-402a-93b7-6400bd4776ae,technology progress effect on human relationships,1765373308213,
323049759,ee46bcc8-2c43-4fa9-b806-351349bb9aa3,ai in work,1765138797362,
323049759,ee46bcc8-2c43-4fa9-b806-351349bb9aa3,How will AI change the future job market?,1765138814601,
323651281,0cdc0309-c924-4853-88e9-40603dc9f1cd,technology and social interactive,1763656849005,
323651281,0cdc0309-c924-4853-88e9-40603dc9f1cd,technology,1763656885996,
323651281,0cdc0309-c924-4853-88e9-40603dc9f1cd,social skills,1763656901695,
323651281,0cdc0309-c924-4853-88e9-40603dc9f1cd,bad aspects of technology,1763656943855,
323651281,0cdc0309-c924-4853-88e9-40603dc9f1cd,social interactive skills,1763656978628,
323651281,0cdc0309-c924-4853-88e9-40603dc9f1cd,interactive skills,1763656987015,
323651281,0cdc0309-c924-4853-88e9-40603dc9f1cd,social skills,1763656998439,
323651281,0cdc0309-c924-4853-88e9-40603dc9f1cd,technology progress,1763657087666,
323651281,0cdc0309-c924-4853-88e9-40603dc9f1cd,technology,1763657091772,
323651281,0cdc0309-c924-4853-88e9-40603dc9f1cd,social skills,1763657361810,
324057132,6d0a2406-4462-49b1-a3b8-0c9005760dd8,technology and mental health,1764168837558,
324057132,6d0a2406-4462-49b1-a3b8-0c9005760dd8,mental health,1764168858691,
324057132,6d0a2406-4462-49b1-a3b8-0c9005760dd8,mental health and technology,1764168971829,
324057132,6d0a2406-4462-49b1-a3b8-0c9005760dd8,technology and mental health,1764168995096,
324057132,6d0a2406-4462-49b1-a3b8-0c9005760dd8,technology,1764169015771,
324057132,6d0a2406-4462-49b1-a3b8-0c9005760dd8,Technology and human,1764169066354,
324057132,6d0a2406-4462-49b1-a3b8-0c9005760dd8,human,1764169072200,
324057132,6d0a2406-4462-49b1-a3b8-0c9005760dd8,phycology,1764169115512,
324155134,9fad1f75-4ca7-4493-819a-89f88e8049af,penicelin,1764254115152,
324155134,9fad1f75-4ca7-4493-819a-89f88e8049af,medicen invantion,1764254132971,
324155134,9fad1f75-4ca7-4493-819a-89f88e8049af,penicelin,1764254145570,
324155134,9fad1f75-4ca7-4493-819a-89f88e8049af,penicillin,1764254345633,
324155134,9fad1f75-4ca7-4493-819a-89f88e8049af,penicillin,1764254440107,
324930189,28df49f7-e55a-40e1-99cd-66b54dbcb7c9,technology in the future,1764626745630,
324930189,28df49f7-e55a-40e1-99cd-66b54dbcb7c9,will work vanish for human in the future,1764626779478,
324930189,28df49f7-e55a-40e1-99cd-66b54dbcb7c9,will cars fly in the future,1764626816530,
324930189,28df49f7-e55a-40e1-99cd-66b54dbcb7c9,what will happen in the future because pf technology,1764626952739,
324930189,28df49f7-e55a-40e1-99cd-66b54dbcb7c9,can cars fly in the futue with technoolgy,1764627076710,
324930189,28df49f7-e55a-40e1-99cd-66b54dbcb7c9,can cars fly in the futue with technoolgy,1764627111152,
324930189,28df49f7-e55a-40e1-99cd-66b54dbcb7c9,the future of technology,1764627234444,
324930189,28df49f7-e55a-40e1-99cd-66b54dbcb7c9,future technology,1764627263558,
324930189,28df49f7-e55a-40e1-99cd-66b54dbcb7c9,the future of technology,1764627281535,
324930189,28df49f7-e55a-40e1-99cd-66b54dbcb7c9,the future  of aircraft,1764627321282,
325138246,4bcd03fd-6fd1-4c07-9645-05d546b8c9ec,critical thinkung,1767190447524,
325138246,4bcd03fd-6fd1-4c07-9645-05d546b8c9ec,critical thinkung,1767190461534,
325138246,4bcd03fd-6fd1-4c07-9645-05d546b8c9ec,critical thinking,1767190471937,
325138246,4bcd03fd-6fd1-4c07-9645-05d546b8c9ec,ai,1767190508540,
325138246,4bcd03fd-6fd1-4c07-9645-05d546b8c9ec,artificial intelligence,1767190521102,
325138246,4bcd03fd-6fd1-4c07-9645-05d546b8c9ec,critical thinking,1767190684256,
325138246,4bcd03fd-6fd1-4c07-9645-05d546b8c9ec,llm model,1767190975621,
325138246,4bcd03fd-6fd1-4c07-9645-05d546b8c9ec,llm,1767190980808,
325272938,5aa930c8-91a3-4460-9549-38f2fb20f407,AI,1767102393491,
325282887,6ee00f2a-c0b2-450a-b0f5-3c287a92c2e8,Digital media use and mental health,1764181098290,
325282887,6ee00f2a-c0b2-450a-b0f5-3c287a92c2e8,Problematic social media use,1764181115225,
325282887,6ee00f2a-c0b2-450a-b0f5-3c287a92c2e8,Persuasive technology,1764181145911,
325282887,6ee00f2a-c0b2-450a-b0f5-3c287a92c2e8,Ethics of technology,1764181163155,
325282887,6ee00f2a-c0b2-450a-b0f5-3c287a92c2e8,Mindfulness and technology,1764181178148,
325345635,67024e45-ca5e-4693-83d4-b4c1dbeb1a70,Technological unemployment,1763596173365,
325345635,67024e45-ca5e-4693-83d4-b4c1dbeb1a70,Race Against the Machine,1763596243896,
325345635,67024e45-ca5e-4693-83d4-b4c1dbeb1a70,impact of technology,1763596385572,
325345635,67024e45-ca5e-4693-83d4-b4c1dbeb1a70,Human–computer interaction,1763596503761,
325857589,baac2db5-2e74-4131-a843-1c4d27caa856,AI jobs,1763937678981,
325857589,baac2db5-2e74-4131-a843-1c4d27caa856,AI,1763937701754,
325857589,baac2db5-2e74-4131-a843-1c4d27caa856,AI ethics,1763938138005,
325878759,77a120a6-3080-40ad-8441-caa2598f3799,lectureres and AI,1763542458463,
325878759,77a120a6-3080-40ad-8441-caa2598f3799,AI,1763542467189,
325878759,77a120a6-3080-40ad-8441-caa2598f3799,studying,1763542555267,
325878759,77a120a6-3080-40ad-8441-caa2598f3799,students,1763542922320,
325985497,9432eafd-715f-4a5f-9eb1-0139d34445e7,future of AI,1766501951318,
325985497,9432eafd-715f-4a5f-9eb1-0139d34445e7,AI,1766501967563,
325985497,9432eafd-715f-4a5f-9eb1-0139d34445e7,future of ai,1766502288856,
325985497,9432eafd-715f-4a5f-9eb1-0139d34445e7,AI boom,1766502323873,
326217403,d5d5058e-1b11-4140-b256-611ffd167186,telephones,1763940281423,
326217403,d5d5058e-1b11-4140-b256-611ffd167186,smartphone effects,1763940449862,
326217403,d5d5058e-1b11-4140-b256-611ffd167186,smartphones,1763940466205,
326217403,d5d5058e-1b11-4140-b256-611ffd167186,smartphones problems,1763940622863,
326217403,d5d5058e-1b11-4140-b256-611ffd167186,telephone,1763940634330,
326314044,86e4b99d-6916-45f9-a30a-6210fd0d46ac,technology and human,1766047258206,
326314044,86e4b99d-6916-45f9-a30a-6210fd0d46ac,the technology and human attention,1766047294008,
326314044,86e4b99d-6916-45f9-a30a-6210fd0d46ac,human after technology,1766047656732,
326326808,22542611-00d3-4b8a-85b0-c50f6926e743,quantum computing,1764540437415,
326326808,22542611-00d3-4b8a-85b0-c50f6926e743,quantum algorithms,1764540642013,
326391885,dee214d2-00f1-47d0-9555-ed2e021ee8ac,inventions through history,1763926708457,
326391885,dee214d2-00f1-47d0-9555-ed2e021ee8ac,inventions,1763926720112,
326391885,dee214d2-00f1-47d0-9555-ed2e021ee8ac,inventors,1763926860525,
326391885,dee214d2-00f1-47d0-9555-ed2e021ee8ac,famous inventors,1763926890354,
326391885,dee214d2-00f1-47d0-9555-ed2e021ee8ac,reanesance,1763927013402,
326391885,dee214d2-00f1-47d0-9555-ed2e021ee8ac,reneassanse,1763927020611,
326391885,dee214d2-00f1-47d0-9555-ed2e021ee8ac,renassaince,1763927034118,
326391885,dee214d2-00f1-47d0-9555-ed2e021ee8ac,renaissance,1763927047340,
326391885,dee214d2-00f1-47d0-9555-ed2e021ee8ac,patent,1763927186373,
326449139,94c1a870-661c-48aa-9fe2-169182c2189a,how does technology affect our empathy as humans,1765408645740,
326449139,94c1a870-661c-48aa-9fe2-169182c2189a,technology and human empathy,1765408680967,
326449139,94c1a870-661c-48aa-9fe2-169182c2189a,technology and human empathy,1765408692041,
326449139,94c1a870-661c-48aa-9fe2-169182c2189a,technology and human empathy,1765408899759,
326449139,94c1a870-661c-48aa-9fe2-169182c2189a,tecnology's effect on human emotions,1765408925485,
326449139,94c1a870-661c-48aa-9fe2-169182c2189a,technology and human emotions,1765408954962,
326449139,94c1a870-661c-48aa-9fe2-169182c2189a,technology and human emotions,1765408994254,
326449139,94c1a870-661c-48aa-9fe2-169182c2189a,technology and empathy,1765409002812,
326449139,94c1a870-661c-48aa-9fe2-169182c2189a,technology and empathy,1765409057184,
327708400,53cffbd4-ceed-4da9-98fe-75a8d18d7d66,ai job market,1763880564221,
327708400,53cffbd4-ceed-4da9-98fe-75a8d18d7d66,ai,1763880574048,
327888665,5b738b9f-4dc5-423a-b518-62141920c9c9,Quantum technology,1767204052437,
327888665,5b738b9f-4dc5-423a-b518-62141920c9c9,future developments in technology,1767204079781,
327888665,5b738b9f-4dc5-423a-b518-62141920c9c9,AGI,1767204089841,
327888665,5b738b9f-4dc5-423a-b518-62141920c9c9,2030,1767204242877,
327888665,5b738b9f-4dc5-423a-b518-62141920c9c9,2035,1767204381067,
329671473,56c50ffa-8a47-49ee-b6ce-5b02d62fe620,survivorship bias,1763911302876,
329671473,56c50ffa-8a47-49ee-b6ce-5b02d62fe620,larry smith,1763911501355,
329671473,56c50ffa-8a47-49ee-b6ce-5b02d62fe620,technological biases,1763911528329,
329671473,56c50ffa-8a47-49ee-b6ce-5b02d62fe620,technological biases,1763911551727,
329671473,56c50ffa-8a47-49ee-b6ce-5b02d62fe620,survivorship bias,1763911563073,
329671473,56c50ffa-8a47-49ee-b6ce-5b02d62fe620,business baises,1763911597127,
329671473,56c50ffa-8a47-49ee-b6ce-5b02d62fe620,big data,1763911780085,
329671473,56c50ffa-8a47-49ee-b6ce-5b02d62fe620,social media illusion,1763911822178,
329671473,56c50ffa-8a47-49ee-b6ce-5b02d62fe620,startup,1763911849427,
329671473,56c50ffa-8a47-49ee-b6ce-5b02d62fe620,startup,1763911859256,
329671473,56c50ffa-8a47-49ee-b6ce-5b02d62fe620,technological transparency,1763911912205,
337637698,a492535d-d907-405f-a740-acc11e006898,nuclear energy,1764667941415,
337927669,2888efe6-aad5-47d2-95fe-0ef8d99d0a32,mars,1764686890903,
337927669,2888efe6-aad5-47d2-95fe-0ef8d99d0a32,spacex,1764687147915,
340872084,da08d15a-6d42-4f12-8e5a-e6a2fbd98ae8,how is social media affecting mental health and social skkils of teaneger today ?,1767177399044,
340872084,da08d15a-6d42-4f12-8e5a-e6a2fbd98ae8,teens and phone,1767177440770,
340872084,da08d15a-6d42-4f12-8e5a-e6a2fbd98ae8,tiktok,1767177507092,
340872084,da08d15a-6d42-4f12-8e5a-e6a2fbd98ae8,phone bullies,1767177529708,
340872084,da08d15a-6d42-4f12-8e5a-e6a2fbd98ae8,phone pression,1767177909808,
340872084,da08d15a-6d42-4f12-8e5a-e6a2fbd98ae8,phone bully,1767177940593,
340872084,da08d15a-6d42-4f12-8e5a-e6a2fbd98ae8,bully,1767177981409,
340872084,da08d15a-6d42-4f12-8e5a-e6a2fbd98ae8,kids bully,1767178015122,
341241297,d658aa1a-83f9-4159-bcbd-552e4902279c,loneliness and technology,1764234810400,
341241297,d658aa1a-83f9-4159-bcbd-552e4902279c,sense of self and technology,1764234939811,
341241297,d658aa1a-83f9-4159-bcbd-552e4902279c,how has technology impacted society,1764234976616,
341241297,d658aa1a-83f9-4159-bcbd-552e4902279c,human connection and social media,1764235005175,
341241297,d658aa1a-83f9-4159-bcbd-552e4902279c,technology and distancing,1764235168418,
341241297,d658aa1a-83f9-4159-bcbd-552e4902279c,invidualism and technology,1764235202935,
341241297,d658aa1a-83f9-4159-bcbd-552e4902279c,technology bad impact,1764235230781,
342663358,14c6498c-4fb2-4db0-9b68-d77843166767,psychology of technology,1766402563125,
342663358,14c6498c-4fb2-4db0-9b68-d77843166767,technology,1766402597520,
342663358,14c6498c-4fb2-4db0-9b68-d77843166767,psychology os technology,1766402737775,
342663358,14c6498c-4fb2-4db0-9b68-d77843166767,psychology,1766402744394,
342663358,14c6498c-4fb2-4db0-9b68-d77843166767,technology,1766402753276,
342663358,14c6498c-4fb2-4db0-9b68-d77843166767,social connections,1766402835857,
342663358,14c6498c-4fb2-4db0-9b68-d77843166767,ai boom,1766402874291,
342663358,14c6498c-4fb2-4db0-9b68-d77843166767,satisfaction,1766402997099,
342663358,14c6498c-4fb2-4db0-9b68-d77843166767,happiness,1766403012570,
931215248,01fc4808-5755-4bed-90e8-e7caf8e95945,technology,1764936866261,
931215248,01fc4808-5755-4bed-90e8-e7caf8e95945,humanity,1764936990574,
